review_identity,review_deletion,pub_identity,brunch,dart,entertain,favourite,garden,history,late,music,pool,quiz,roast,sport,beer,cocktail,outdoor,restaurant,wine,nofeature,scenic,private
2f01cda0-a5ed-4db3-a31b-fee4b89f4c83,0.0,ae73f483-7e7c-44b4-9822-6a370e265de9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
48949136-d3f8-4baa-b531-d13c7e01dba6,0.0,5a5374a7-d466-45ef-86bc-efe0458af6ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
a8cb538f-876e-4528-92bc-ad1afb860a4a,0.0,7b3bfade-28f1-4919-84c3-446c6da70ba6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
3f643328-9396-4f1f-ad1c-2685a9bc3037,0.0,ff07c9fe-4a19-4305-beb1-c98347370fbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
49e9fd4e-09f0-4ebf-9c1d-701a9902257c,0.0,b4bfcf5b-a2f7-4a22-ba3d-6acacb40d59a,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
12c4e146-e0e2-476d-977b-7171bb4912fe,0.0,1c199a57-3098-4df8-bdac-264d8eab6968,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
9b5f0ff6-8539-43d5-9a17-f4467b11d10b,0.0,78a786cb-976f-421b-8fc5-101cd371de99,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
75e7f6d5-6b57-4b7f-a5ac-33c454b2446c,0.0,d16c1055-642f-4853-a97c-5c7ed1baf76b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
fb838fac-1974-4ac7-9dbc-7610f4358791,0.0,75ff695e-964e-4d8a-bdb5-fbc0a6c5e540,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,
28c4b3cd-5e1c-44d8-a196-ca47736b3c9f,0.0,63db9012-b8c4-42e1-8d9b-20a6784a5bcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,
c4d2f553-24af-4990-a324-8ffda2d62017,0.0,ba80cc96-10c6-4a81-b064-939b49818c4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1df57aee-ddde-4ebc-aa3d-af92b16834b1,0.0,d272b768-d040-401f-b3e4-f6f70bce1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
24ea9c3e-44c6-4d1f-bac6-932601628ff5,0.0,bd91ccd3-b983-4477-a300-f8916dc45c1d,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
80652899-7c2e-447c-a605-3a18c2b571a8,0.0,f941dc57-006f-47b0-99db-c265d31e4139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
aa1df77c-bbda-4d15-bb4f-231f6b23decd,0.0,c1f966e4-2396-4607-bf7c-638fe4f68399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
51620bf9-5004-499c-9b21-a6807da7750e,0.0,b5a2c34a-55bc-4845-8a76-6e98db66aaf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2371c2c1-18ba-48b5-9558-4ecf7088a5c8,0.0,f5e951e4-ab9a-4e8e-926e-94d26bcdc5cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
c94c4846-a71f-4518-ab2a-97f23fe7c1a6,0.0,7e16cbd6-a99a-47cf-80be-c703c8124708,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
a2d198ae-7641-4326-a96d-3a8ac938a125,0.0,a200a385-ff70-45dc-9adf-9510a1987cca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
e71c98bd-b9a9-4fb6-a204-65a4c18a0e88,0.0,f322dcd3-d294-447d-b40f-2293fe1d3659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
878e2cd1-b993-485e-b4aa-a5c575a71cf9,0.0,a89a85f1-3fa7-4d38-9d21-19044982d2b1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
da414e17-96a4-439a-a93d-cbe4dae8161a,0.0,72debb8c-1ea0-453a-a93e-e127a262ea06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
391c30b5-0e10-491c-af54-05815af2d530,0.0,9a80a623-9382-462c-babf-009110a1d804,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
6febc0ba-87b8-46d1-8279-4608ebb49221,0.0,11e6a9b3-c9bb-4074-99b3-ac719ffcd1ff,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
e2cab15c-53b8-44a7-8032-de647c56463d,0.0,3f6bf04b-f937-4506-95f6-85d35ea6d738,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
2958d726-ae15-44db-9b32-1677b67924ec,0.0,5f107b8f-94d2-4c95-b3e6-3a4bcc5183a9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
2fd2e951-e5e2-4652-8e86-5b6e3c43bb73,0.0,51735582-57d4-4609-9d86-1cda1d9e0e9a,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
94455186-2279-47bb-8569-4b3fc3837720,0,d0cb2007-97dd-4d04-9090-b736188a704d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
babfce15-df3f-4ab6-a790-8022ecb3222c,0.0,45cb2079-73b3-494c-9438-bf437bd0cd3a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
f854f3a3-8263-40f2-a702-5fab96404566,0.0,c090169c-1d66-4cfc-9e3c-50a809591626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
f5cfce94-b7b2-4604-a58a-9debd5b30c6b,0.0,863b8b33-da71-4a22-a68f-4a676e39cfbe,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,,
ed576350-6500-463e-b02a-50dd121c4718,0.0,975140ad-4162-4d88-9951-a5d17284eb9a,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,
15a744a4-df3d-4dfd-8247-ecd712ff4d73,0.0,0748c729-9d48-488a-b224-f6bcec262442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
e97a7baf-6754-428b-a2a2-3ba491bf7667,0.0,34309755-2f23-4ca1-9364-121e9c9c13cb,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
37a1fd8e-ad67-4d72-80fb-42360f8a36a7,0.0,e9b0c3df-1659-4ac8-9f43-9e5e5f4c3b9f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
e1a759f9-e8ef-4521-b09f-a5730e699678,0.0,5872f0ee-2ff1-41b5-bacd-7779d34bbb7c,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,
80ca63dc-9831-457a-82b5-38841c12acfc,0.0,10dc64f5-8af5-40bf-a626-55a2c00a913d,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,
5e75553a-320f-4796-9000-3bbb5b94e499,0.0,9b5c6aa8-437d-4ea5-8464-315a27f9d6a8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
947ebfd8-e865-4285-9a89-2bd428532596,0.0,24f986b5-187e-42fc-b67e-0727cdea5e21,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
0effa757-6031-4202-9c19-d87ce4da87cb,0.0,262f94d5-8c95-4f3c-b275-61d230450b40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
765ec0a5-d319-4c60-8b4a-867162833f2d,0.0,13fb6723-9762-460f-95e1-0da7c5a12f52,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
f483d8cd-0f95-4ce9-b65a-901d728c8f34,0.0,ff20b3c0-b8ab-433e-9c1f-cfed10f20a3c,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
69978866-472d-4e35-aa23-f88e0e62464d,0.0,db9735e9-0aa8-4c6b-9ca7-96843efe0c93,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
a01b2021-a385-44ac-bbef-d30d7237351c,0.0,3b57f89c-3f4b-4557-8410-ddaa82637220,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
496f584b-de5c-4c4c-a313-012d38c4bee3,0.0,be442317-97c2-4b63-9acf-bdfd85f186a0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
6b9b8be5-b723-44fb-b232-c223fbe8e283,0.0,36f830c1-9a7a-481a-a77e-18c2d9ee15ac,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,
a8b1ab7e-9d81-4869-96a7-9a3773b0113d,0.0,d345a6b6-b95e-4f35-9cda-66e75badb7a9,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,
e5347ecf-5093-4f0e-a653-71cbe4399138,0.0,f0f9f809-0819-4a12-9a7e-8ff31572a1e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
5cfc129f-26e0-4402-a0f7-33aa2c8ae308,0.0,4d8254ad-1246-42a6-bfb0-11b7e40e413b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
91eb7d23-3285-4336-bec2-c1011156bb69,0.0,984c1545-c22b-490a-93d9-8873b3a08adf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
6ccb1064-23da-47ab-8d63-7c5a5d3bbaf5,0.0,3e36642a-c63f-406b-9e10-b70b4ace2d69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
75a9abdb-1e32-4572-a4e7-7830715f7d12,0.0,80639f64-eda8-42d2-9710-8b3778d23b1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
918eb9c6-a37d-469a-b6df-3e2112503b7a,0.0,29811e34-265f-48ce-b2a2-7b2cb3597648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
a1ba8452-370f-44d9-be98-c33ccc4b8fbb,0.0,86812052-266b-460c-92ff-f04233f4e8ae,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
eb876e2e-c076-4e4c-bcc6-9896372888dd,0.0,4523a524-b894-4057-8f68-05512da79c5d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
cd101467-d66d-424d-ad0e-4abb59139afa,0.0,667004f6-2829-40a8-b1ab-79c5343e5fd3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
9db16fde-aa4a-4b1e-ae5f-72d3ab449822,0.0,5a3094e9-5f78-4caa-bc21-23cefc0d0afe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
0c8d44a5-d8c2-4d06-bbfc-a26ff6f3486e,0.0,14ca1c76-ccbf-48b7-aa3f-d0276cb0e0dd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
17c44f22-db76-45e0-bdc2-1d5601e7a1ac,0.0,d5518e94-d024-4dec-a5ae-7ce30ef25743,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,
5c1cd837-3002-4d31-a119-9d92ea54b800,0.0,c1044c8f-4f99-4056-8d6a-c0ada8f65bb8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
3a307ef4-9853-4b68-b870-5fb7aeb66615,0.0,25f791cc-a5a6-4cac-8b69-586702af957d,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
448170de-3a79-49aa-b8bc-6bcc03b74c93,0.0,d32da59a-43c2-4478-a9a0-70e724acc75a,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
92cb2a82-ade4-4a67-8f89-d0ec3d728e20,0.0,0f215e66-e989-484c-a456-e2c06e807d29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
6038da2a-8f54-478a-933c-faf96de7ebfb,0.0,e74bdf25-8684-46f9-879b-4c756f8408c8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
5ce9cc0c-712f-42b0-9833-7fedcd0219e9,0.0,e320b2dd-c3d6-42e0-86cf-697ea8b1342a,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
628cc783-d0f1-4424-a433-fbeeaf88226d,0.0,66734d9a-3068-45b3-bf5a-b81cc4fc86fd,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
f148142f-4930-4446-ae37-118929927c53,0.0,bd3d76b8-8795-4321-85f9-39a8397e5fdb,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,
26292b83-44ae-431a-91f3-05acc3e31c25,0.0,b9f54374-667d-4707-9e63-ca4802154f9a,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
29709fb2-e374-4aba-b82a-e8ea797dd014,0.0,83573cce-0fe4-4200-8119-aa22f0657622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
f6108af3-6075-4506-ba8e-13d9f079e9f0,0.0,a25aa1c3-6e88-463f-a532-e5c6741cc6e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
ba9fe7cd-db2f-47c0-8fb3-0002937c7b2a,0.0,72f45121-bf7c-4972-b941-7ccdaa076356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
bf947bbc-a97c-4016-96bb-33e294dbb354,0.0,e7a5873d-e2ce-45d0-bbd3-f3a37575a672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1b44bf4a-7957-4cc5-8a7a-8cbad311ed4e,0.0,ef3de685-4c13-4560-bd49-e6060f9ea86b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ecbc89e5-9949-4484-8d20-8fb11c68eb32,0.0,132ae07c-5a77-4646-b439-efb23e4ae3cf,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
04b4d442-7ac3-4c13-9a04-a7b42d5d5eaa,0.0,d0a713b3-1211-417a-b221-1b2679230679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
49ab558d-4a75-4ae7-85fa-011751f8248c,0.0,5a95a497-6a8a-4c1c-99bc-92d74e20921f,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,
4a47f365-9643-4215-87a9-6f5a69869cf3,0.0,1150b070-051c-4757-9539-0b085a4551dc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
287712f4-6d18-48fc-8002-28033c5c3182,0.0,dce72725-aec6-495c-93a4-88fa5b2ddef5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
c8a7162c-0c5a-424c-a60e-7c341e4e9db7,0.0,1305f2b9-18f3-4e05-964c-000407d6dc88,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
30d8ddfd-a287-4e2e-b901-be518b672114,0.0,162dd12d-330c-429f-a3e1-12661ebfb5c7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
4340627c-3e5c-43a4-a972-ec41b8d9784c,0.0,9e9a798f-92a8-4846-9d34-e04ab3e820d5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
396d4550-a6e2-4fc0-9ab9-58c3be54bfeb,0.0,06d84519-d68f-4037-a943-fb10361b023d,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,
e863cbb5-db2c-447a-93fa-773ff4ec7738,0.0,9b132499-96eb-417c-af3d-9f364172ef33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
714feed4-a2c0-49dc-b32f-e55fcde221b6,0.0,ce2548a3-47f9-4e24-9ac3-3cd34805290a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,
f33cf5f4-2e72-4e85-8ed7-65ef0f5200d1,0.0,b8008c1f-9c21-46e9-9d45-6ea226c5cedb,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
74edb169-e56e-436b-8cf3-6dc8f78a28b3,0.0,0b1ef52c-4497-4de4-b606-305b2ee1911e,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,,
08a6b58e-29b5-4b2e-a9a7-143206625cf5,0.0,6fe92b26-ef10-4919-bcff-4e47c5cf763c,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
606878f2-cec6-4cf0-8e2d-d8da6c1f1479,0.0,c842ceb4-a74b-43d4-8441-3adbbd4daf8d,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,,
08f12afc-fd79-4948-b0fe-3b1d0e71aed9,0.0,77b9faed-deb3-45be-b880-9d6ca3727a53,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
366e9323-8a0f-4d07-be2a-ad2f234387b3,0.0,9cc8f7a4-28c9-4e3e-9a03-b2d78ab4f09f,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
2777e6ff-cf1b-43f6-8ed4-35ea80773491,0.0,17ee2a1c-5789-46fb-86a6-6e248f4beba9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
82119329-ecdb-4db2-8477-e93483fab8ed,0.0,e600a80e-b8d6-49d9-b528-d9186c22fc1c,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,
cf1942ac-2ae9-45ef-99e7-e6cbb9c6a7fe,0.0,be73a1f9-62cc-470a-955b-094c4b734938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
b015da6b-9e23-4c75-b6a2-f5346e2d7ae1,0.0,d27344c5-c1f5-4d13-b79f-057b14a0a360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
3cdbf21c-00e1-4e20-afd2-15709db01c06,0.0,a8467bfa-1f5e-482c-96d3-0e2206aa81c2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,
cd805bf0-e182-42e4-a098-e8dd6c6a072a,0.0,a406bcc7-0efb-4c7d-af97-eb24246d24bf,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
66b76b68-7ade-4dd9-9e93-6639198637af,0.0,45897c9f-51e7-43fa-91a0-e7e89e29590e,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
4a0fcb8c-041d-494a-98d8-6bc0c8b1edc9,0.0,a2e88552-9cc0-48d5-bb3f-e39cc0006313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
f741bcce-71e1-4e88-8268-b0d7a8c153a1,0.0,44e3ec1e-f40a-445b-9edb-7994fc4d08d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
2a49a7ca-030f-4457-9f2b-362361855888,0.0,ba02de58-64f6-417e-a6f2-6cae49ac3827,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
eaeeffb9-36bd-4a20-86bd-f7bb306c825a,0.0,9bb7e86c-ca97-4f53-a349-ebf4a118342f,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,,
6bf02bfd-6e95-4130-9fec-53d5f0c7bfb1,0.0,f47dbe6b-1428-4bb8-a017-0a0062785ed9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,,
e59d92a1-0b17-427d-afb6-b71b3522e473,0.0,9a0fe706-c6f5-4caf-8916-9455700a81f6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
273289bc-68d2-4cf0-bf30-3a10cce599e4,0.0,aae5bfb3-9a38-4bbc-beab-32ec07e1fd9e,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
49f7b839-f170-4d25-9b58-f0c9ccb20802,0.0,1342830d-e087-49e6-8266-71ea278355b2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
55080b2b-e62f-42ce-ab50-ef2084c412d3,0.0,e742eaeb-ca3a-4b61-bf87-186aec8dd672,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,
147273b9-b5a5-4b9f-9864-9bf54614077d,0.0,c73c73e4-aefa-48fd-aaa7-c2abdae3aaf5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,
5b2a9021-fc5b-4197-8b37-5040f18c119f,0.0,abf8bc80-06ed-4fbd-95f5-69aaea242fe5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,
223d72fa-a700-4352-bcfb-6833b738f5e6,0.0,1d87e7f7-723f-46eb-b9b2-cb5b25a489c0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
f1d20739-7d34-4510-8abe-19c98a9cdf4a,0.0,1605a183-1c79-44a6-905a-aab6d109bfbf,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
c08f6ffe-4cd7-402c-b399-b7f0ca3abf21,0.0,8a9a733c-f36b-49e9-8da7-aeb884293d92,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1976c287-2c7e-43ce-b71f-a0ba412714f6,0.0,52af26bd-dc00-4812-8766-f2e791d62a50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2bbe7b81-4605-41c9-af7a-f7bee3b46f17,0.0,e11b2048-5a29-48e1-a059-a87797a18ebc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,
f808b692-a457-44f6-9083-1677f8f2e72c,0.0,03720287-a239-42f8-9919-ba66747271b4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,
86d4bed9-0eb8-456f-9195-d7aebce3477b,0.0,85c71873-b209-4b30-a592-5054413b6d84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,
4e560109-3f90-47a2-9df5-cc0e0274e738,0.0,d99dfb84-5486-422d-9698-cec02a5bb71a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
857df822-a4a5-4eca-b72a-742549fe2972,0.0,8963e59d-8ccb-4992-9834-7904450120e6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,
f9d9066b-81cc-40c9-9258-eb5c66079535,0.0,5b901c7f-6de6-4051-897b-d2366f5d92a6,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
e1f11f9c-ae47-4194-b61c-f35567aa4e8a,0.0,5587d72c-15c0-4308-8f8b-9afe523627fb,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
3197baf3-2e9d-4402-817d-326586207155,0.0,ecefbb5e-f81c-4380-9c13-97f27c06954e,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
e235a08c-73f7-4558-8f43-ecb2ec4b3590,0.0,649863b1-2207-4d30-b4ac-c4b6ed484d62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
df7875e6-48a1-4a9c-8c91-4b8aa3789c13,0.0,d3b6ad54-f464-4c7c-ad22-703c699ae5ec,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
a81742f6-bb4c-4a32-a97a-16977fd6b704,0.0,d146e8d7-4e0f-4814-ac83-2b1b419e9ff6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
86aa4518-f3a4-4133-b50f-67c1c0619026,0.0,735704b6-f5af-4d0c-a9d3-b670fe3c7f1a,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
b596fe99-ee68-4d10-80fa-6e086da04fc8,0.0,5d96f568-3e37-48b6-8260-670cb82e6eb2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
4c11bd98-c293-4cbb-8bd9-476c9a06d0e8,0.0,2c42f683-4123-446b-8d5e-53abbe613dcf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
8f0fbb44-40d0-4994-93ff-aba506b978ea,0.0,5950c892-4752-45e5-b553-a61967bac1ab,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
5a4743d4-19a0-45e1-b0e4-79ad4801e35c,0.0,b5a20b56-13dc-4707-a4b2-f381927d863b,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
0b7cd5e9-bda0-4a85-80ec-009cc280d423,0.0,a760c277-aa87-4a25-b811-a6476503acf6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,
a77aa86b-afda-4ce2-b6a6-1cbc3f777c8a,0.0,3b05d8a9-6c34-4508-a0ba-a8dec0354501,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
598f518c-3101-4661-bfb9-32b9824952b5,0.0,e5999686-9288-4e72-97ab-e6d40c91d8a8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,
6c2e6752-57ac-4573-84d4-272cfe59063a,0.0,479223e8-2444-4c90-af1b-276047066bd7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,
7d2e918b-3f1f-4974-aab3-519a793451b4,0.0,273730d6-1943-4988-a03c-636b744e477e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
abcd6a2f-2237-479c-8543-241f7a26b80d,0.0,01e4fc21-05fd-4289-aa17-8b6f1ecbaff1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,,
8bbd292d-2eb8-4f97-b5fb-35aeaccb3390,0.0,643295da-0a57-457d-a6b5-84b4248020cd,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
fd0017b1-110e-4f40-a18c-f3c9a6da09b5,0.0,9599e4f0-ade0-4f0f-9474-79522540b795,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,
ff9f6c89-1eda-4c15-a68e-fa096053cbd3,0.0,05f4d08e-e2cc-4597-9964-96bc3fd9c799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
b50bda78-ad2b-4604-8434-1a35b920dff7,0.0,40243318-45ae-459f-bc19-1eb43598bdd9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
e3ddd5e1-773e-454b-87e5-7c04bfdefd4b,0.0,f555e6f4-e30d-43b2-acbe-e2c3fb4c4cea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2b1fea73-87ef-4592-b14a-31fd63c96130,0.0,8af6ff33-381c-4847-9fb2-cbf949fdb090,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
ad091316-a378-468f-b42a-4d045cbe3c19,0.0,e9ec51c9-fd81-4b03-b3b2-0a3b1f16bfc6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,
231145ac-260b-4692-a4a6-db8040eab8ec,0.0,c9f7df01-abab-4555-a88e-26b323912bb7,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,
e6c65ab0-e4f2-4dcd-a91c-c6ce13e392f7,0.0,f86ba14f-22b0-4492-9aa4-6234cced8e8a,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,,
d4529f58-089a-4f4d-bfdc-e5c9a1797b14,0.0,ae3acdb6-5195-4db8-8ac8-0815234d7f33,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,
