station_identity,station_deletion,station_name,station_latitude,station_longitude,zone,postcode,direction_identity
d7ed6bc4-3df3-42d2-a7ef-3dde29e32f72,false,Redbridge,51.576366994360605,0.0453940440870773,4,IG4 5BG,c31d725d-5697-4031-94b4-0b4545cf75ef
cc6fbaa3-5bca-4d07-9c6e-49bce18c6767,false,Reedham,51.33144151324279,-0.1234026235347217,6,CR8 2DG,a1f41008-b499-4a71-82d4-444dc4d71d82
bcf37c7a-1764-4d4a-98f7-d08fd67f264b,false,Reeves Corner,51.375277028630975,-0.106379777578369,"3,4,5,6",CR0 1XP,a1f41008-b499-4a71-82d4-444dc4d71d82
41580282-91fe-4174-b49b-27822bfc2e01,false,Regents Park,51.523810437772845,-0.1453444097205957,1,NW1 5HA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
60ed55ed-ccd5-4556-86d0-d8568c5f06d6,false,Richmond,51.46323239395917,-0.3017391287049293,4,TW9 2AZ,d68422e6-b4c1-4d76-ad60-6fdc8758d831
1de6f3bd-59ca-47c3-9e5b-e924837389ba,false,Rickmansworth,51.640322241933696,-0.4736845710128753,7,WD3 1QY,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
fa8c4d3e-c5ce-4024-9430-1c82e6969300,false,Riddlesdown,51.332674670332864,-0.0994936669081528,6,CR8 1HN,a1f41008-b499-4a71-82d4-444dc4d71d82
5b70307b-b53d-454d-bc99-29a4438b5a46,false,Roding Valley,51.61695652081232,0.0440262071266384,4,IG9 6LN,c31d725d-5697-4031-94b4-0b4545cf75ef
1c2cae6f-ef09-420a-adaf-da55e3ee3775,false,Romford,51.57464189428389,0.1830552742758095,6,RM1 1SX,c31d725d-5697-4031-94b4-0b4545cf75ef
28bd21f4-5a9c-42e5-8103-04e9769f7709,false,Rotherhithe,51.50159442070272,-0.0529662962549398,2,SE16 4LF,4e8ce58e-daea-4d93-9490-11e0724e6445
17fab64d-fb2c-450f-bd06-c3a79ceb4ac5,false,Royal Albert,51.50849394631005,0.0451771451896413,3,E16 2QD,d760aad1-f5d3-476a-9030-9fb1c919b639
baa5f1e8-3397-4f29-9aee-1287185e19ca,false,Royal Oak,51.5182940459234,-0.1888236715468541,2,W2 6ET,095bb39d-fce2-48a9-a766-d2c297c55985
72e911ad-056a-4f1e-8a55-e7b80b8aedcd,false,Royal Victoria,51.50905526715448,0.0179654125889858,3,E16 1DE,d760aad1-f5d3-476a-9030-9fb1c919b639
faf247de-116e-44b4-b7da-facffc670953,false,Ruislip,51.572161233876166,-0.4212349155921323,6,HA4 8LD,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
67590ae3-fff0-4711-a017-6ed83e76ab96,false,Ruislip Gardens,51.55995951052218,-0.4092941013740339,5,HA4 6LG,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
3bff9fcc-2502-4714-977c-866799ccf9be,false,Ruislip Manor,51.57345090114912,-0.4128493444318482,6,HA4 9AA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
8b4136af-eff2-44e4-acbb-84633c015060,false,Russell Square,51.523012836646224,-0.1245901968726192,1,WC1N 1LG,fa3a9c79-9948-4923-ac41-55e5962faba9
6268850a-5176-4ed1-b653-b5f68ea21792,false,Sanderstead,51.34824610257355,-0.0937084995489339,6,CR2 0PL,a1f41008-b499-4a71-82d4-444dc4d71d82
77a3976a-55fd-401c-a7a2-f7b7b6452c46,false,Sandilands,51.37502214682385,-0.0780265894240146,"3,4,5,6",CR0 5PN,a1f41008-b499-4a71-82d4-444dc4d71d82
b923003b-b2fc-47fb-b34a-c4a68a066328,false,Selhurst,51.39218562513637,-0.0898990366231026,4,SE25 6LL,4e8ce58e-daea-4d93-9490-11e0724e6445
80128c4b-56ec-4fd4-a131-5d3159d9ef75,false,Seven Kings,51.56399351215581,0.0963195752913868,4,IG3 8RE,c31d725d-5697-4031-94b4-0b4545cf75ef
f1861256-e462-4a66-aab5-0ec43ef0c369,false,Seven Sisters,51.58336204399537,-0.072466822518891,3,N15 5LA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
65c1e89e-a4df-4c9a-9381-60bc5cca41c9,false,Shadwell,51.511300064669385,-0.0569192069418581,2,E1 2QE,d760aad1-f5d3-476a-9030-9fb1c919b639
b9c34537-7aad-4529-8a14-19a7a05deaf5,false,Shenfield,51.63087363989239,0.3299522707653062,7,CM15 8JD,c31d725d-5697-4031-94b4-0b4545cf75ef
b4cdcc27-6a6e-4a55-960f-ae01b2628260,false,Shepherds Bush,51.504531795613886,-0.2185191566688487,2,W12 8LH,095bb39d-fce2-48a9-a766-d2c297c55985
88f17742-208e-4759-9444-3f128e5a07cd,false,Shepherds Bush Market,51.50588033819017,-0.2274004904102091,2,W12 7JD,095bb39d-fce2-48a9-a766-d2c297c55985
08d27125-da1f-4d06-bdc3-ee4604a498d0,false,Shoreditch High Street,51.52346669534308,-0.0770874243313969,1,E1 6AW,d760aad1-f5d3-476a-9030-9fb1c919b639
2a2852f4-cebe-4d38-95ca-5726ed9aa016,false,Shortlands,51.40560237398424,0.0027675443897766,4,BR2 0JA,a1f41008-b499-4a71-82d4-444dc4d71d82
fd863ef0-45f1-442b-afbb-7c5f8e3f108f,false,Sidcup,51.43439862959479,0.1033153597194543,5,DA15 7AW,a1f41008-b499-4a71-82d4-444dc4d71d82
3202872b-cd31-4744-83c9-85c73448605b,false,Silver Street,51.61524236180803,-0.0725897412586619,4,N18 1QX,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
3254cefe-aba5-4cbf-aa95-97622dc08254,false,Slade Green,51.46774797004993,0.1905183896971591,6,DA8 2NX,a1f41008-b499-4a71-82d4-444dc4d71d82
cf24a53c-522c-400d-8b04-2100a656c8be,false,Sloane Square,51.49235951048056,-0.1564888560570236,1,SW1W 8BB,4e8ce58e-daea-4d93-9490-11e0724e6445
82b94b19-5589-4cde-a638-b54619962b06,false,Slough,51.51187888370566,-0.5915248252758044,,SL1 1XW,4e8ce58e-daea-4d93-9490-11e0724e6445
89dfa2ed-04d9-4526-88ae-4c9a37180ada,false,Snaresbrook,51.58089131157066,0.021463927810755,4,E11 1QE,d760aad1-f5d3-476a-9030-9fb1c919b639
ddaf8802-594c-4ec3-b274-f3a07e258048,false,South Acton,51.49968538827372,-0.2702152032662244,3,W3 0DS,095bb39d-fce2-48a9-a766-d2c297c55985
2cd82c2c-4c51-4bef-9dca-7d205aadf6ce,false,South Bermondsey,51.48767652828431,-0.0547548210670722,2,SE16 2PL,4e8ce58e-daea-4d93-9490-11e0724e6445
5306012a-8182-4c23-8e50-9a4cd8bef64e,false,South Croydon,51.36275004887511,-0.0925173627941773,5,CR2 7PA,a1f41008-b499-4a71-82d4-444dc4d71d82
212a2352-3c2f-40ef-bd19-b7b94f9ab972,false,South Ealing,51.50164352033085,-0.3070402394612233,3,W5 4QB,095bb39d-fce2-48a9-a766-d2c297c55985
8fe47739-fcc4-472d-b3ed-fe04c5de64a0,false,South Greenford,51.53402700823884,-0.3367374754035006,4,UB6 2WE,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
6e45af15-f6fc-4d9f-8f7f-416e61d5ecf4,false,South Hampstead,51.54147655809487,-0.1783711981146253,2,NW8 0DJ,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
8dc475d5-1c97-4dd7-b480-52c589fc9f6a,false,South Harrow,51.56467959482167,-0.351893963731605,5,HA2 8HN,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
af74279e-7098-4d05-b94b-96265be5321c,false,South Kensington,51.49407108325524,-0.1739230213376395,1,SW7 2NB,4e8ce58e-daea-4d93-9490-11e0724e6445
32a18134-d18a-44a3-9f79-d769e22e76e0,false,South Kenton,51.57104394755128,-0.3081429717620929,4,HA9 8QT,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
01aa1578-7223-40c1-abf2-6797422ae979,false,South Merton,51.40324022078124,-0.2055502988870153,4,SW20 9JT,4e8ce58e-daea-4d93-9490-11e0724e6445
1f71a1d8-ab17-4ade-9350-1428ba561b66,false,South Quay,51.50086357890648,-0.0184606926650221,2,E14 9SH,d760aad1-f5d3-476a-9030-9fb1c919b639
bccec967-0aaf-47d0-9316-358fe9f7c2f6,false,South Ruislip,51.55688965147795,-0.3991159010068219,5,HA4 6TP,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
8e110425-7923-41e5-9744-47ec699c82b5,false,South Tottenham,51.580402471228126,-0.0718559563059047,3,N15 6ND,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
9da961bc-fe7c-4c83-8c1a-e2404038d98b,false,South Wimbledon,51.41536039779992,-0.1919745440990572,"3,4",SW19 1DE,4e8ce58e-daea-4d93-9490-11e0724e6445
0d7ece95-12ba-4d80-9c98-db7057406646,false,South Woodford,51.59155266475493,0.0279430783744094,4,E18 1JJ,d760aad1-f5d3-476a-9030-9fb1c919b639
0e292471-9300-4eae-873b-7e673bca6ddf,false,Southall,51.50595629378949,-0.3787111814415624,4,UB2 4AA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
5284c558-66a6-45b7-a7e5-1f079941604d,false,Southbury,51.64843364130007,-0.0529833104002623,5,EN3 4HW,c31d725d-5697-4031-94b4-0b4545cf75ef
bb033de5-efb0-425b-b6f0-52c8f8162cc1,false,Southfields,51.44488297741004,-0.2066093830909312,3,SW18 5RJ,4e8ce58e-daea-4d93-9490-11e0724e6445
84599840-1628-462a-b945-201170d347c1,false,Southgate,51.63237564173069,-0.1277700463078405,4,N14 5BH,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
60db6fb9-5880-4dc1-af13-316d2d1a6a17,false,Southwark,51.50385344972166,-0.1057949389250921,1,SE1 8NW,4e8ce58e-daea-4d93-9490-11e0724e6445
71cc5e69-ad7c-43a3-a736-b88a664da3a1,false,St Helier,51.38991183992137,-0.1990145896550902,4,SM4 6SF,4e8ce58e-daea-4d93-9490-11e0724e6445
07cade1d-74ce-444c-8932-729abf0fcc54,false,St James Street,51.580608613025774,-0.0328045616794668,3,E17 7PJ,d760aad1-f5d3-476a-9030-9fb1c919b639
59194964-55a6-4f8c-8433-008171d5bb19,false,St Johns,51.46897525930413,-0.0232406618061414,2,SE8 4EW,4e8ce58e-daea-4d93-9490-11e0724e6445
ff5599ee-8cbb-4538-b976-0578286583f4,false,St Margarets,51.4552054673299,-0.3213242418672531,4,TW1 2LH,d68422e6-b4c1-4d76-ad60-6fdc8758d831
d317c86a-ef69-4789-8730-407aaad79022,false,St Mary Cray,51.39475958639216,0.1072179002382898,6,BR5 3SN,a1f41008-b499-4a71-82d4-444dc4d71d82
9e6ac1e8-b05d-4fd5-a4a3-ba878a4697f3,false,St Pancras,51.5305541987497,-0.1255057810597824,1,NW1 2QP,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
3ffb7388-dab2-40d7-b556-b18be51bfd2c,false,St. James Park,51.49960957772611,-0.1338787543411247,1,SW1H 0BD,4e8ce58e-daea-4d93-9490-11e0724e6445
13a5cf9f-5f50-46ad-b251-10c6c4dc3294,false,St. Johns Wood,51.53485412839329,-0.1740648386620702,2,NW8 6DN,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
75ce5eca-98a5-4f36-becb-ff8510450dee,false,St. Pauls,51.51483513873988,-0.0975710001169853,1,EC2V 6AA,fa3a9c79-9948-4923-ac41-55e5962faba9
6e61c514-215d-48d5-b79a-a8f61ca4996f,false,Stamford Brook,51.49444956856966,-0.245246306027922,2,W6 0SB,095bb39d-fce2-48a9-a766-d2c297c55985
224c69d4-7fb0-454a-b43d-72e927f0b9f6,false,Stamford Hill,51.57444748083396,-0.0766683415728566,3,N16 5AG,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
4aeb0e68-a310-40ab-b76b-079f24aaad6e,false,Stanmore,51.619672950483576,-0.3030992875952985,5,HA7 4PD,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
b7ca9f92-6e8f-4bcb-bb44-aa815bd2583b,false,Star Lane,51.52060426064486,0.0041910026282406,3,E16 4SR,d760aad1-f5d3-476a-9030-9fb1c919b639
1016c083-b4f5-46c7-8f4b-ccde697fe273,false,Stepney Green,51.521995758615454,-0.047382523194855,2,E1 4AQ,d760aad1-f5d3-476a-9030-9fb1c919b639
a51a1c60-1fa3-4f11-abe6-142ab250dd1a,false,Stockwell,51.47215905711563,-0.122846303356526,2,SW9 9AE,4e8ce58e-daea-4d93-9490-11e0724e6445
ade0de5f-3956-463f-912f-bdb63b5174a5,false,Stoke Newington,51.56463749414495,-0.0723353943786902,2,N16 6YA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
f276d4ff-0bf1-48af-9ed0-5219733f67c8,false,Stonebridge Park,51.54398610565641,-0.2754004371046793,3,NW10 0RW,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
98f23184-7d11-478b-aab1-f34cf013ddee,false,Stoneleigh,51.36336364699788,-0.2487096534733916,5,KT17 2JA,d68422e6-b4c1-4d76-ad60-6fdc8758d831
ab586c26-a254-4028-8ac3-5832e1be45e1,false,Stratford,51.54169257587399,-0.0037516410271907,3,E15 1AZ,d760aad1-f5d3-476a-9030-9fb1c919b639
daa34e82-d791-4951-9210-9808f4a9344d,false,Stratford High Street,51.5381489524464,-0.0010803560037945,3,E15 3PA,d760aad1-f5d3-476a-9030-9fb1c919b639
15562a52-f5ad-4bac-b97c-a2ed9fbfcd7d,false,Stratford International,51.5448085230875,-0.0087784340129179,3,E15 2LZ,d760aad1-f5d3-476a-9030-9fb1c919b639
20330815-8d65-4d6c-9d6f-4a6b4e894752,false,Strawberry Hill,51.439747278051925,-0.3396177243860488,5,TW1 4PP,d68422e6-b4c1-4d76-ad60-6fdc8758d831
8a3533c1-bdcb-4e00-aacb-05eaee15bd3d,false,Streatham,51.42584564837743,-0.1323254957361467,3,SW16 6HP,4e8ce58e-daea-4d93-9490-11e0724e6445
caddef42-839d-439d-ac00-b1372bdf3246,false,Streatham Common,51.41898445090681,-0.135726164035307,3,SW16 5NT,4e8ce58e-daea-4d93-9490-11e0724e6445
131c5195-b791-4ad0-a539-58b18cce7af5,false,Streatham Hill,51.43846015875234,-0.1276814805405161,3,SW2 4PA,4e8ce58e-daea-4d93-9490-11e0724e6445
059863a6-4654-4d61-abfd-8c711c0264a1,false,Sudbury and Harrow Road,51.5544932686619,-0.3159262359372488,4,HA0 2HA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
ed4fca4d-1b71-470e-9ec8-7352b5d8b9a0,false,Sudbury Hill,51.55733901102981,-0.3363921085382283,4,HA1 3RA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
37d6a0fb-925d-4d33-93cd-5a6ac660963f,false,Sudbury Hill Harrow,51.55834172569072,-0.3354466865621598,4,HA1 3RJ,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
05165485-31f1-4bd5-827a-b4f5722d3b06,false,Sudbury Town,51.55139692710825,-0.3163434799075774,4,HA0 2LA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
e6cea038-401a-4f41-b906-ef8ba4455268,false,Sundridge Park,51.41339383527048,0.0203651090291948,4,BR1 3TR,a1f41008-b499-4a71-82d4-444dc4d71d82
213420ef-c636-495e-87b0-964a1f33b5ec,false,Surbiton,51.3925990366125,-0.3043845544349404,6,KT6 4PE,d68422e6-b4c1-4d76-ad60-6fdc8758d831
c300191a-b7ff-4448-8ec4-6437bdacb405,false,Surrey Quays,51.49326678162275,-0.0475299875263056,2,SE16 2UE,4e8ce58e-daea-4d93-9490-11e0724e6445
b5c0bd35-af2f-43be-9ac2-44ab42bef52d,false,Sutton,51.35950582407127,-0.1913020090449853,5,SM1 1JA,4e8ce58e-daea-4d93-9490-11e0724e6445
ff33ec0c-cff6-468d-b097-8ebd88c53058,false,Sutton Common,51.375554374568246,-0.1969199101341748,4,SM1 3HY,4e8ce58e-daea-4d93-9490-11e0724e6445
3996bc88-3dda-46a6-9a01-b9b179cda912,false,Swiss Cottage,51.5430345616616,-0.1756266026411379,2,NW3 6HY,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
bd0902cf-0609-483a-969b-d85d5b970a81,false,Sydenham,51.42734116410619,-0.0550886707642229,3,SE26 5EU,4e8ce58e-daea-4d93-9490-11e0724e6445
0bb7534f-4191-4d4a-9ab5-609825c6db9d,false,Sydenham Hill,51.43257575863559,-0.080230207509067,3,SE21 7HW,4e8ce58e-daea-4d93-9490-11e0724e6445
c7ad4e7a-bab2-4151-9111-34e8dd692128,false,Syon Lane,51.48147415540557,-0.3264950283664848,4,TW7 5NT,d68422e6-b4c1-4d76-ad60-6fdc8758d831
272d2824-79d5-4aee-a985-6c810be40f0f,false,Tadworth,51.29162747942275,-0.2360080126476625,6,KT20 5SP,d68422e6-b4c1-4d76-ad60-6fdc8758d831
f7073d3b-7918-44b8-b3d8-8fe25f3f9f1a,false,Taplow,51.52356084157688,-0.6813848514102004,,SL6 0NU,4e8ce58e-daea-4d93-9490-11e0724e6445
9698944b-e82c-495c-be85-047c2bff74c2,false,Tattenham Corner,51.3091809150244,-0.242566269387599,6,KT18 5PR,d68422e6-b4c1-4d76-ad60-6fdc8758d831
868712fb-87af-4f29-b95c-709248aa0b0d,false,Teddington,51.42449695426807,-0.3327053305694848,6,TW11 9AA,d68422e6-b4c1-4d76-ad60-6fdc8758d831
a9dd3bb6-f448-4315-b4b9-be59803228f3,false,Temple,51.51104042360467,-0.1137257495312543,1,WC2R 2PH,fa3a9c79-9948-4923-ac41-55e5962faba9
45c79a08-f812-41b3-9457-5203056d81bd,false,Thames Ditton,51.38861551994616,-0.3382928309661525,6,KT7 0PA,d68422e6-b4c1-4d76-ad60-6fdc8758d831
a7aedbe9-d4d0-48b9-bf01-3d63b622370a,false,Theobalds Grove,51.69237253480553,-0.0347481343438092,7,EN8 7BG,c31d725d-5697-4031-94b4-0b4545cf75ef
f42ddd63-a654-4732-8d21-cd360f03fee5,false,Therapia Lane,51.38568558183928,-0.1290171058922472,"3,4,5,6",CR0 3DD,a1f41008-b499-4a71-82d4-444dc4d71d82
093045da-26c2-426c-8d4d-14d30b9e002f,false,Theydon Bois,51.67255225418,0.1028907368816818,6,CM16 7EU,c31d725d-5697-4031-94b4-0b4545cf75ef
b9149c85-a6f1-4cc6-9696-31bf17fc979f,false,Thornton Heath,51.398480916027154,-0.1004331645358095,4,CR7 8RX,a1f41008-b499-4a71-82d4-444dc4d71d82
341f142e-c7ab-49ec-899b-f3bbf1245045,false,Tolworth,51.3768428600788,-0.2796201104421398,5,KT5 9NU,d68422e6-b4c1-4d76-ad60-6fdc8758d831
4905cf31-d543-4766-bb58-374ded7be23d,false,Tooting,51.41989637122428,-0.1610024706251911,3,SW17 9JR,4e8ce58e-daea-4d93-9490-11e0724e6445
1b4bec99-21cb-470b-b7a1-905862ea504c,false,Tooting Bec,51.43583780495548,-0.1597004908317375,3,SW17 9AH,4e8ce58e-daea-4d93-9490-11e0724e6445
e8c5dd18-8eb6-44ab-9d0e-ba3856f1a185,false,Tooting Broadway,51.42704887092591,-0.1686845257776603,3,SW17 0SU,4e8ce58e-daea-4d93-9490-11e0724e6445
a2fa95a7-428a-414b-a249-9e8d4a8aa9bd,false,Tottenham Court Road,51.516210657936185,-0.1311104379402324,1,W1D 2DA,095bb39d-fce2-48a9-a766-d2c297c55985
7f1affc2-40c4-481f-8e8a-61bf77c8e4c3,false,Tottenham Hale,51.58799768229062,-0.0601878224855683,3,N17 9LR,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
03d3956e-7903-4350-988f-d20a3b0abd75,false,Totteridge and Whetstone,51.63024642876388,-0.1793542612333949,4,N20 9QP,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
43b81dfd-68c0-440d-88f7-99847590bee5,false,Tower Gateway,51.51039252305748,-0.0744098769115334,1,EC3N 1JL,fa3a9c79-9948-4923-ac41-55e5962faba9
343f4043-6347-442f-98da-81f575c30b12,false,Tower Hill,51.51039415022928,-0.0767011981209769,1,EC3N 4DJ,fa3a9c79-9948-4923-ac41-55e5962faba9
bb724faf-b6d7-49b4-b32f-6536af2ee081,false,Tufnell Park,51.55644057500823,-0.1377421740527929,2,N19 5QB,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
d69cc061-de48-4b8a-8e96-3e99b1dc4f2f,false,Tulse Hill,51.4397972578558,-0.105122508458826,3,SE27 9BW,4e8ce58e-daea-4d93-9490-11e0724e6445
e7515aff-8ee9-4ef9-bebb-5941db6c5d8a,false,Turkey Street,51.67265358634988,-0.0472299312310293,6,EN3 5TT,c31d725d-5697-4031-94b4-0b4545cf75ef
63fe8f72-ec1d-4f42-a22d-8039c4b8a107,false,Turnham Green,51.49518152685563,-0.2545245642842539,2,W4 1LR,095bb39d-fce2-48a9-a766-d2c297c55985
03078fb9-1fde-46aa-8d6f-8d59eb4a0086,false,Turnpike Lane,51.59035796825513,-0.1028050405776601,3,N15 3NX,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
b020122a-0193-424a-b0da-df902b668040,false,Twickenham,51.450250410920496,-0.3288602200739823,5,TW1 1BD,d68422e6-b4c1-4d76-ad60-6fdc8758d831
fadfc0f4-b1ba-4c89-affe-878eb91197ba,false,Twyford,51.47553252815794,-0.8633069929836112,,RG10 9NA,095bb39d-fce2-48a9-a766-d2c297c55985
1ef3cae7-8fea-452b-9533-ae5ff4de07a8,false,Upminster,51.55876377100152,0.2514008048009922,6,RM14 2TD,c31d725d-5697-4031-94b4-0b4545cf75ef
069b1fa3-0bfa-4873-9ba9-e839faff77bf,false,Upminster Bridge,51.55771918780094,0.2345418919290422,6,RM12 6PL,c31d725d-5697-4031-94b4-0b4545cf75ef
2c07aebf-15ef-411e-9713-8a50867db17f,false,Upney,51.53840581666546,0.1015317446641368,4,IG11 9LS,c31d725d-5697-4031-94b4-0b4545cf75ef
c70420c9-f270-451f-9d3c-aebc2a2ffb7b,false,Upper Holloway,51.56362309586845,-0.1291093626941063,2,N19 4DJ,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
f0af36cd-01bf-4223-ad84-6bba4e7a95de,false,Upper Warlingham,51.30877213015346,-0.0774816615679463,6,CR3 0EP,a1f41008-b499-4a71-82d4-444dc4d71d82
0f5041f1-5f2f-4346-b412-49ae894aab0d,false,Upton Park,51.536628259878114,0.0345418397236073,3,E13 9AP,d760aad1-f5d3-476a-9030-9fb1c919b639
041f183c-5189-4442-8aab-0f1a1aa57609,false,Uxbridge,51.54645372786724,-0.4771015464209747,6,UB8 1JZ,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
2563cba3-2918-4bb7-a4f5-2795994c1e7d,false,Vauxhall,51.48573560145266,-0.1238299519704192,"1,2",SW8 1SR,4e8ce58e-daea-4d93-9490-11e0724e6445
0909161b-f510-4deb-899d-bfaedeaabe57,false,Victoria,51.49642371956767,-0.1439207051263039,1,SW1E 5JX,4e8ce58e-daea-4d93-9490-11e0724e6445
e9dd161a-0f96-4ec2-a61d-ee823fbd9bde,false,Waddon,51.36737906715266,-0.1173940758129578,5,CR0 4NA,a1f41008-b499-4a71-82d4-444dc4d71d82
e5287943-55b1-44b3-ae7d-6c36e2ce5fe3,false,Waddon Marsh,51.37708276115934,-0.1179874641480643,"3,4,5,6",CR0 4XT,a1f41008-b499-4a71-82d4-444dc4d71d82
63a4cd32-c9aa-4408-9c15-67132076eb0c,false,Wallington,51.36033129956505,-0.1508638338049202,5,SM6 0DZ,4e8ce58e-daea-4d93-9490-11e0724e6445
a34181e5-e3a0-46c2-bd34-a76d3a5f382f,false,Waltham Cross,51.68525721552798,-0.0265642572096443,7,EN8 7LU,c31d725d-5697-4031-94b4-0b4545cf75ef
4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,Walthamstow Central,51.58301808337606,-0.0199405450055509,3,E17 7LP,d760aad1-f5d3-476a-9030-9fb1c919b639
00dd636a-ffa6-4502-a416-3dd01709579e,false,Walthamstow Queens Road,51.58154615511213,-0.0238439433008898,3,E17 7QZ,d760aad1-f5d3-476a-9030-9fb1c919b639
c7f5f0fe-efd1-463a-924f-f36357b28498,false,Wandle Park,51.37340053262759,-0.1132533204383674,"3,4,5,6",CR0 4JS,a1f41008-b499-4a71-82d4-444dc4d71d82
50dd29fb-9e61-46e2-b670-7d27542586f4,false,Wandsworth Common,51.44636533894144,-0.1635369794154477,3,SW12 8NL,4e8ce58e-daea-4d93-9490-11e0724e6445
4339dd98-9059-4bd2-9a34-9daa29efb9d8,false,Wandsworth Road,51.47022297701061,-0.1390376746285153,2,SW8 4PA,4e8ce58e-daea-4d93-9490-11e0724e6445
116cc0d1-ac61-48d7-947d-c820af0aaa97,false,Wandsworth Town,51.46103377041173,-0.1879100356809231,2,SW18 1SU,4e8ce58e-daea-4d93-9490-11e0724e6445
e529ff0a-b303-44c2-a41d-a7b8950221fd,false,Wanstead,51.57490219957087,0.028760472436225,4,E11 2NT,d760aad1-f5d3-476a-9030-9fb1c919b639
73f72ec2-eb45-4149-a556-663fed205b4b,false,Wanstead Park,51.5517781243521,0.0263899430517846,3,E7 0HU,d760aad1-f5d3-476a-9030-9fb1c919b639
10ff0f00-2b51-4f14-ad3e-09939c8cf71e,false,Wapping,51.50434022750495,-0.0558608143552396,2,E1W 3PA,d760aad1-f5d3-476a-9030-9fb1c919b639
f4d27178-bfea-4c98-ae50-460eee905a80,false,Warren Street,51.524579764761874,-0.1382783305384803,1,NW1 3AA,9beb28ec-f491-4ffd-8601-0ad71c0bdbc2
4b879c91-afea-4ffc-9cc1-dd98c0c36325,false,Warwick Avenue,51.52310413807906,-0.1829532911134564,2,W9 2PT,095bb39d-fce2-48a9-a766-d2c297c55985
ebf71968-a0a8-48a5-b003-63b1b53f9375,false,Waterloo,51.50314645678346,-0.1132592512581959,1,SE1 7NY,4e8ce58e-daea-4d93-9490-11e0724e6445
54f3eb8b-4c46-42d1-9b5f-4778650cae45,false,Waterloo East,51.50416843357953,-0.1091536368939238,1,SE1 8NH,4e8ce58e-daea-4d93-9490-11e0724e6445
b8487542-99fb-4638-9be7-e5a5a5667cfb,false,Watford,51.6576044159566,-0.4172699967299536,7,WD18 7LE,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
056563a6-2178-475c-99a4-1fea3ad9608a,false,Watford High Street,51.65265306624417,-0.3916967203779469,8,WD17 2EG,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
cae72118-0b7e-45f6-9952-0c5fecafb237,false,Watford Junction,51.66388236768592,-0.3961719480238082,,WD17 1ET,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
c58b3624-c098-4e0c-a074-fe5cb7cba201,false,Wellesley Road,51.375367381230255,-0.0975249080867142,"3,4,5,6",CR0 2DD,a1f41008-b499-4a71-82d4-444dc4d71d82
a383798b-66c9-4fec-9b51-4e68a83a2c90,false,Welling,51.46477725765799,0.1017750390892063,4,DA16 3AT,a1f41008-b499-4a71-82d4-444dc4d71d82
1d41e3b3-2f82-4919-97c2-0e63c32d4ab2,false,Wembley Central,51.55186429753856,-0.2963923219160409,4,HA9 6AG,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
1c5a97c5-b504-40bb-9152-13dae35d3eb9,false,Wembley Park,51.56332200349157,-0.2792425481111569,4,HA9 9AA,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
a0659363-8532-4db9-a334-5dc2fba1bd1b,false,Wembley Stadium,51.554654104755,-0.2860464419726446,4,HA9 8BQ,56f2aa1c-b9ad-4a39-a5cb-fb55a75e1355
c651ac24-0576-4152-b154-10abe016b747,false,West Acton,51.51776969314101,-0.2806571709044868,3,W3 6UP,095bb39d-fce2-48a9-a766-d2c297c55985
