pub_identity,area_identity,station_identity,pub_deletion,pub_name,address,category,colour,place,pub_latitude,pub_longitude,rank,detail
2ac6a589-4e47-48bf-93fc-574d35bc0b61,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,false,26 Furnival Street,"26 Furnival St, London EC4A 1JS, UK",bar,#000000,ChIJBWXtvgwbdkgRoOI9HM7KV8Y,51.51664322440644,-0.1102294027805328,4.6,TBC
259f5a96-e9c5-4501-a5fe-6692b622cd90,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,false,Lucky Voice Karaoke Holborn,"84 Chancery Ln, London WC2A 1DL, UK",bar,#000000,ChIJieyOMu4bdkgRg6GczPv52u8,51.51578300152608,-0.1119007542729377,4.0,TBC
b5888530-6d39-4718-a728-d16d9ca30a6b,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,false,The Last Judgment,"95 Chancery Ln, London WC2A 1DT, UK",bar,#000000,ChIJFUa_meQbdkgRc-M_Sd5AGoc,51.51533629679426,-0.1119426637887954,4.8,TBC
f8810421-929d-41ca-bc41-b54411ccdefd,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,false,Editor's Tap,"5-11 Fetter Ln, London EC4A 1BR, UK",bar,#000000,ChIJc7KUMrMEdkgRXmuQhool6gM,51.514754802100725,-0.1093949005007743,4.3,TBC
f03e5799-71d3-490e-924e-78b79e9725ac,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,1fb0c041-e7ac-4df4-a197-20518fad1038,false,El Vino Fleet Street,"47 Fleet St, Temple, London EC4Y 1BJ, UK",bar,#000000,ChIJs73oJLMEdkgRTi3AY5xywJg,51.51406167242751,-0.1092118397355079,4.3,TBC
4347a11b-8162-4127-91f1-d0803fda1741,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,1fb0c041-e7ac-4df4-a197-20518fad1038,false,The Amicable Society of Lazy Ballerinas,"50 Fleet St, Temple, London EC4Y 1BQ, UK",bar,#000000,ChIJPwFDxfYFdkgRAvcNOxYsIuQ,51.513787714293365,-0.1088517531752586,4.4,TBC
dc74df32-e8fe-4cb1-a2a1-60b629c42d03,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,"The Harrow, EC4","Whitefriars St, London EC4Y 8JJ, UK",bar,#000000,ChIJPQ11jrIEdkgRZ4CRZBZhjx0,51.51300109267178,-0.106840431690216,4.2,TBC
b59144de-3999-46d2-a96c-3a1d91881881,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,1fb0c041-e7ac-4df4-a197-20518fad1038,false,Jamies Tudor Street,"36 Tudor St, Temple, London EC4Y 0BH, UK",bar,#000000,ChIJP2Dd_rIEdkgR5EhFfrh_VHc,51.5126146624329,-0.1083293929696083,4.1,TBC
1bd7ea2f-6a0a-455b-b5de-2ae14ae91e4f,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,Black Parrot,"8 Bride Ct, London EC4Y 8DU, UK",bar,#000000,ChIJ7doZQ60EdkgRgm1WqQV1F9w,51.51385010094402,-0.1048408448696136,4.9,TBC
9d327920-d908-49cc-8871-637da4ff2e3b,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,Albion,"2-3 New Bridge St, London EC4V 6AA, UK",bar,#000000,ChIJIVhrQa0EdkgR4z3hHwV8gPk,51.51390184632858,-0.1046175509691238,4.1,TBC
4053393b-0400-40e8-9389-d2961bca03ae,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,Punch Tavern,"99 Fleet St, London EC4Y 1DE, UK",bar,#000000,ChIJec7aRK0EdkgRgcDDii3chL4,51.51409213530179,-0.1049303635954856,4.3,TBC
99a6aa11-7e8b-45ac-9bdb-662a83661877,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,"The Crown and Sugarloaf, Fleet Street","26 Bride Ln, London EC4Y 8DT, UK",bar,#000000,ChIJbQVkW60EdkgRdYJrwKyiyHA,51.51401785592877,-0.1050068065524101,4.4,TBC
bc5e99b5-d4a1-4dbe-a670-0d7123190266,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,The Old Bell Tavern,"95 Fleet St, Greater, London EC4Y 1DH, UK",bar,#000000,ChIJK2E2Wa0EdkgRHV2mRlhgRRE,51.514093595850056,-0.1051754504442215,4.4,TBC
db50bd50-bed4-4a7f-914c-c5934baf4a5c,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,AMISON KISOK,"94 Fleet St, London EC4Y 1DH, UK",other,#000000,ChIJuSjoFtUFdkgRucSA6JIcw9A,51.51405332643099,-0.105283074080944,4.2,TBC
d73615f7-482b-411c-9dfe-a2d0ae7010b9,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,City of London Distillery & Bar,"22-24 Bride Ln, London EC4Y 8DT, UK",bar,#000000,ChIJOXi8XK0EdkgRMjMEM_EXcCw,51.51391958162832,-0.1050638034939765,4.7,TBC
3650bf18-28d9-4ddb-b44f-76f03487a903,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,Humble Grape Fleet Street,"1 St. Bride's Passage, London EC4Y 8EJ, UK",restaurant,#000000,ChIJDbyTYa0EdkgRN72A4qL8dRk,51.513584278969326,-0.1053092256188392,4.4,TBC
95e1c282-550d-4baa-b466-0f6e51cc1d97,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,The Old Bank of England,"194 Fleet St, London EC4A 2LT, UK",bar,#000000,ChIJU2tLX7MEdkgRfnpop4S_WI8,51.5138680449147,-0.1114695891737937,4.4,TBC
8647af6a-cf21-4f8a-8bfa-16354930fff6,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,Devil Tavern,"2 Fleet St, Temple, London EC4A 2LT, UK",bar,#000000,ChIJeYx2oLQEdkgRk3a91XlKg6w,51.51362830453699,-0.111706294119358,3.0,TBC
896f390c-5f59-45d7-9d03-79ecbe019345,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,Temple Brew House,"46 Essex St, Temple, London WC2R 3JF, UK",bar,#000000,ChIJi3xcjbQEdkgREDj2dXjcItI,51.5129293153807,-0.1130296289920806,4.4,TBC
29c99819-d668-4174-b224-70a050cfe822,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,The Edgar Wallace,"40 Essex St, Temple, London WC2R 3JE, UK",bar,#000000,ChIJqSh9jLQEdkgRD-a4ra7Lg18,51.51272566756712,-0.1127895712852478,4.3,TBC
388f8576-1efe-4adf-8d24-22796e4714ed,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,The Devereux,"20 Devereux Ct, Temple, London WC2R 3JJ, UK",bar,#000000,ChIJJa2CjbQEdkgRFVqxsGTZcwk,51.51280224425956,-0.1125065982341766,4.4,TBC
a873f64a-7c10-4467-85fd-8a2da9089f15,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,The Cheshire Cheese,"Cheshire Cheese, 5 Little Essex St, Temple, London WC2R 3LD, UK",restaurant,#000000,ChIJTTF-9LQEdkgRWGrPQTEYB2w,51.5124400165896,-0.1132113486528396,4.3,TBC
9de235c6-7132-4fac-8c4c-5b7dc9bab383,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,Simmons Bar | Temple,"1 Milford Ln, Temple, London WC2R 3LL, UK",bar,#000000,ChIJKWN58bQEdkgRryuK8sF7Rsc,51.51282770024327,-0.1133649051189422,4.8,TBC
8c8070ec-b8f4-4423-a339-4be104181daf,31e94930-b83f-4fed-914f-23c75fb14cae,a9dd3bb6-f448-4315-b4b9-be59803228f3,false,The Garden Room,"Middle Temple Ln, Temple, London EC4Y 9BT, UK",bar,#000000,ChIJwc09iNIFdkgRSfY-lin4CU4,51.511873091119504,-0.110914371907711,4.6,TBC
250497de-fcd2-497d-8a0e-52d9d1d8f94b,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,false,Baranis,"115 Chancery Ln, London WC2A 1PP, UK",restaurant,#000000,ChIJoc5EqLQEdkgRmPCb_twXF3E,51.514565350486095,-0.1114840060472488,4.2,TBC
099343ec-9fe5-479f-b37e-8ea31df893cb,87fbc59f-9c44-4e78-b4b5-000ef3b4d559,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,false,Six Clerks Bar,"Chancery Ln, London WC2A 1PL, UK",bar,#000000,ChIJabmrqrQEdkgRMFzp4tV3SKo,51.51495176417738,-0.1115161925554275,4.2,TBC
3c46fca0-48d5-4ef8-9d74-0d9077065937,87b4b121-bf17-44e7-805a-a860f9ee4b33,1fb0c041-e7ac-4df4-a197-20518fad1038,false,"The Conductor, Farringdon","1 Fleet Pl, London EC4M 7RA, UK",bar,#000000,ChIJAQBAw1IbdkgRhxd8ILHuZp4,51.51636510901173,-0.1035929471254348,4.1,TBC
aca28870-afba-41f8-afd4-c3d7c88d0250,031970b0-c0f6-450a-8515-4129c30f3302,ff9f143a-4b17-424b-a8fc-1730006f68ef,false,Satan's Whiskers,"343 Cambridge Heath Rd, London E2 9LJ, UK",bar,#000000,ChIJf9GjdNscdkgRPi-9Fxb6iDo,51.5294983136078,-0.0561671331524848,4.7,TBC
6d3dbce8-42ed-4b3b-b04d-b0b154d4c023,031970b0-c0f6-450a-8515-4129c30f3302,ff9f143a-4b17-424b-a8fc-1730006f68ef,false,The Dundee Arms,"339 Cambridge Heath Rd, Bethnal Green, London E2 9LH, UK",bar,#000000,ChIJvyvPBtscdkgRcJWSVa39CLY,51.52936106830106,-0.0560279935598373,4.2,TBC
1e0041c6-ae4d-47e4-b8cd-863b69a1f43d,031970b0-c0f6-450a-8515-4129c30f3302,ff9f143a-4b17-424b-a8fc-1730006f68ef,false,Mother Kelly’s Bethnal Green,"251 Paradise Row, London E2 9LE, UK",bar,#000000,ChIJh_t_BdscdkgRoCe-nnSpPuU,51.5283703034331,-0.0562268123030662,4.5,TBC
b7ce9a13-ccc9-42e7-9cd4-a30f71b84b72,bfd8e41d-0402-4aa5-9bdb-4382e3ec894e,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,false,The People's Park Tavern,"360 Victoria Park Rd, London E9 7BX, UK",bar,#000000,ChIJkYItVzcddkgRZdpcdl0r5g8,51.54158991974359,-0.0377678498625755,4.0,TBC
4e6025f9-81e6-49bd-89fe-98d8b02f4c02,3738367d-e50c-45bb-b380-6a2c3b13572a,a8cd320a-74ce-4625-82eb-d0bfe6807e25,false,The Birkbeck Tavern,"45 Langthorne Rd, London E11 4HL, UK",bar,#000000,ChIJbdkZ_X8ddkgRxtWyqp7JP6c,51.55653924399727,-0.0001203641295433,4.3,TBC
2f70e549-a75b-4a4c-8535-711d1e9dddbb,dbd74f8b-e5a6-480d-8654-f76796982e46,0d7ece95-12ba-4d80-9c98-db7057406646,false,Slug & Lettuce - South Woodford,"184 George Ln, London E18 1AY, UK",restaurant,#000000,ChIJAbbtCTan2EcR1cHp-3u1R4s,51.594491440997466,0.0240460038185119,4.2,TBC
ea6d91ad-4158-43dc-b49d-946c56b4c397,dbd74f8b-e5a6-480d-8654-f76796982e46,0d7ece95-12ba-4d80-9c98-db7057406646,false,Lizard Lounge Cocktails & Kitchen,"186-188 George Ln, London E18 1AY, UK",bar,#000000,ChIJAbbtCTan2EcRwrKLmaACj9U,51.59456288142129,0.023953802883625,4.1,TBC
18221acd-7f3f-4006-8aa6-f3c8341a5bf5,dbd74f8b-e5a6-480d-8654-f76796982e46,0d7ece95-12ba-4d80-9c98-db7057406646,false,Ohana’s Bar,"186-188 George Ln, London E18 1AY, UK",bar,#000000,ChIJEevjd3un2EcRWpwHwdJG28A,51.59446436442263,0.0237740948796272,5.0,TBC 
716731ef-5493-4ab4-b913-9fc8db20b100,dbd74f8b-e5a6-480d-8654-f76796982e46,0d7ece95-12ba-4d80-9c98-db7057406646,false,George Woodford,"70 High Rd, London E18 2QL, UK",bar,#000000,ChIJ0-VfEUqn2EcR1cYn_QWHFLY,51.5947497090539,0.0225379317998886,4.2,TBC
e644a849-ec07-4273-8277-4c92e91fa3fe,dbd74f8b-e5a6-480d-8654-f76796982e46,7fbbdffe-72a9-4b0b-be33-d7f895718a15,false,Seasons Bar and Function Room Woodford,"15 The Broadway, Woodford, Woodford Green IG8 0HL, UK",bar,#000000,ChIJz1mcvc-g2EcR9uwnoK9k9lg,51.608215520166496,0.0333365052938461,4.5,TBC
672df16e-112c-4aa3-8a2b-f13ee747b74b,dbd74f8b-e5a6-480d-8654-f76796982e46,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,false,The Dove,"Friday Hill, London E4 6EL, UK",bar,#000000,ChIJY8gAApmg2EcRNgKfLQpAgBI,51.62289587069388,0.0085166841745376,4.1,TBC
825524ea-dd27-4689-8dcb-47d58ecd4d90,dbd74f8b-e5a6-480d-8654-f76796982e46,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,false,Queen Elizabeth,"Queen Elizabeth, 95 Forest Side, London E4 6BA, UK",bar,#000000,ChIJQ3g5mpGg2EcRVvyhu3WourA,51.63025736641266,0.0158039107918739,4.0,TBC
616f6f96-e76e-4747-9b18-36fd16b0e569,be3be431-d8c0-4327-83e7-4718f2d97d97,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,false,Greene Man,"Old Church Rd, London E4 6RB, UK",bar,#000000,ChIJOwaZeTwedkgRspXU3WkBd9k,51.62516903089678,-0.015285238623619,4.1,TBC
fce2a4c1-3f86-4c99-a1cd-ffcca2855e9c,be3be431-d8c0-4327-83e7-4718f2d97d97,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,false,Kings Head Chingford,"2B Kings Head Hl, London E4 7EA, UK",bar,#000000,ChIJycFQaSgedkgR3_481dw63wY,51.63182862432507,-0.0018959864974021,4.1,TBC
efe26caf-d511-4d71-a7ee-2b6d0bb3b139,be3be431-d8c0-4327-83e7-4718f2d97d97,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,false,Royal Oak,"219 Kings Head Hl, London E4 7PP, UK",restaurant,#000000,ChIJkVk_Fy4edkgRw2dXD8S4204,51.63505442313596,-0.0110614299774169,4.3,TBC
dc760f0f-00b9-464a-906c-6f618b4ac929,be3be431-d8c0-4327-83e7-4718f2d97d97,2ec74c86-7a67-4710-99eb-fe75b3ff1af0,false,"Camden Town Brewery, Enfield","Morson Rd, Enfield EN3 4TJ, UK",other,#000000,ChIJq6qqqrUfdkgRmkNUdwvwsSQ,51.6401164731929,-0.0318934768438339,4.4,TBC
c4cd69a2-437b-4da2-a2b1-7bfe5fb87b3e,be3be431-d8c0-4327-83e7-4718f2d97d97,2ec74c86-7a67-4710-99eb-fe75b3ff1af0,false,Beavertown Brewery - Enfield,"102 E Duck Lees Ln, Enfield EN3 7SP, UK",other,#000000,ChIJByBbiGofdkgRPBxhNXuZd5Y,51.64544030698373,-0.0298191234469413,4.4,TBC
c805093f-4fea-4724-80b5-50c9a6c48d83,dbd74f8b-e5a6-480d-8654-f76796982e46,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,false,Rusty Bike Pub Chingford,"1st floor, 134-138 Station Rd, London E4 6AN, UK",bar,#000000,ChIJe38yFxGh2EcRdkMRg33cohE,51.633639977827706,0.0094376876950263,4.4,TBC
50f5c355-6ab7-4781-ab65-4aaa73f9545c,be3be431-d8c0-4327-83e7-4718f2d97d97,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,false,The Kings Ford - JD Wetherspoon,"250-252 Chingford Mount Rd, London E4 8JL, UK",bar,#000000,ChIJPRrxmBYedkgRZhl0Hpt6wnk,51.616381733703264,-0.0171741843223571,3.9,TBC
7d8c2439-e885-4b3a-ab43-40651b94bf73,be3be431-d8c0-4327-83e7-4718f2d97d97,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,false,Wishing Well Chingford,"11 Hall Ln, Chingford Mount, London E4 8HH, UK",bar,#000000,ChIJwxFvOhQedkgRlA2hLrFNC98,51.61686429443666,-0.0186550989747047,4.5,TBC
8c2866ff-54bf-49eb-9f1d-2c90145f3dcd,be3be431-d8c0-4327-83e7-4718f2d97d97,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,false,RnR Lounge,"221-223 Chingford Mount Rd, London E4 8LP, UK",bar,#000000,ChIJB8DOqRYedkgR0EBGBHPyoZ8,51.61533582086961,-0.0176781043410301,4.0,TBC
9499e221-3f3d-46a6-940f-45a46bb0be6f,be3be431-d8c0-4327-83e7-4718f2d97d97,3d3b9ddf-0601-4195-bca8-31d7ac84cd2f,false,Old Hall Tavern,"200 Hall Ln, London E4 8EY, UK",bar,#000000,ChIJycXUxWsedkgRKR0ByHqB188,51.6174284551386,-0.0279388949275016,4.3,TBC
cf671976-f1c9-44f1-a1eb-adca500e8a2f,be3be431-d8c0-4327-83e7-4718f2d97d97,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,The Dog & Duck,"222 Chingford Rd, London E17 5AL, UK",bar,#000000,ChIJPYphY-IddkgRVGeSV-IRoOQ,51.59773551440182,-0.0151615217328071,4.3,TBC
30c6b140-6654-4068-8a92-249d42120e3c,be3be431-d8c0-4327-83e7-4718f2d97d97,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,Ye Olde Rose & Crown,"53 Hoe St, London E17 4SA, UK",bar,#000000,ChIJ52G0Y-gddkgRBDmAqXB5rQI,51.58777762255942,-0.0206265226006507,4.4,TBC
cf482131-ed06-4bd1-b621-7ee5465472a8,be3be431-d8c0-4327-83e7-4718f2d97d97,00dd636a-ffa6-4502-a416-3dd01709579e,false,The Chequers,"145 High St, London E17 7BX, UK",bar,#000000,ChIJ2wYPfY0ddkgRKO2pCOarZ1E,51.58342410839126,-0.0265592336654663,4.2,TBC
f7fad95d-c4d8-46e0-8ede-6f4f66b65e38,be3be431-d8c0-4327-83e7-4718f2d97d97,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,Goose Walthamstow,"264 Hoe St, London E17 3AX, UK",bar,#000000,ChIJZQVrZ-kddkgRxjCtgc2XPWA,51.58336744204405,-0.0190410017967224,4.0,TBC
125890da-c210-44f6-ba5c-a9c7b93415a5,be3be431-d8c0-4327-83e7-4718f2d97d97,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,The Village Pub,"31 Orford Rd, London E17 9NL, UK",bar,#000000,ChIJjzYS-O0ddkgRIvkzXxyMp8w,51.5827261907346,-0.0118701159954071,4.3,TBC
b0ac9207-6c45-4be0-920d-67d6e74facc4,be3be431-d8c0-4327-83e7-4718f2d97d97,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,Bargo,"57 Orford Rd, London E17 9NJ, UK",bar,#000000,ChIJpcUeV1IddkgRIJ9N23HEWKQ,51.58242472865857,-0.0129594281315803,4.6,TBC
3f026b32-02d0-46b7-866e-e5004c84161b,be3be431-d8c0-4327-83e7-4718f2d97d97,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,false,Queens Arms,"42 Orford Rd, London E17 9NJ, UK",restaurant,#000000,ChIJM-PDxu0ddkgR-wFcB8X9cbw,51.58236764439134,-0.013587400317192,4.2,TBC
d276cc3c-969e-4e76-9086-83cace2eed70,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,Pillars Brewery- East London Lager,"Unit 2, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",bar,#000000,ChIJMQrge_EddkgRqyI0nKRj2ag,51.58379368790757,-0.0084449350833892,4.6,TBC
eac08fab-d4e8-47ff-b5d6-5aa740240651,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,Mother's Ruin Gin Palace,"Unit 18, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",bar,#000000,ChIJE06Ze_EddkgRe_fFg9Q5k-c,51.583827854069575,-0.0082223117351531,4.7,TBC
15707356-0832-4819-b85e-283b28e3447b,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,The Blitz Venue Studio 12,"32 Ravenswood Rd, London E17 9LY, UK",bar,#000000,ChIJx6PNfPEddkgRUBsOgodQCGM,51.58358369044519,-0.0081230700016021,5.0,TBC 
99132756-be04-4b4c-b355-ed7f666ad8bb,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,The Real Al Company & Taproom,"Unit 4, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",bar,#000000,ChIJhVp3wKUddkgRNpFmkSr-xuw,51.58391993591485,-0.0085294246673583,4.8,TBC
5449709f-e19c-4b95-98c5-29e0b7dc23af,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,The Wild Card Brewery Barrel Store,"Shernhall St, London E17 9HQ, UK",bar,#000000,ChIJD-A_ePEddkgRzRPECZzZ6nc,51.58396285182426,-0.0087319314479827,4.6,TBC
3806f570-5683-483f-ad4d-d51c1b3f5e43,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,The Duke E17,"112 Wood St, London E17 3HX, UK",bar,#000000,ChIJtYx2XfcddkgRCxpB9F-6-4I,51.58809342255701,-0.0042496249079704,4.1,TBC
be5a9277-c972-4124-9e5c-a68460086e4e,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,"CLANDESTINO, the That's So PaPo's Speakeasy","The Georgian Village, 100A Wood St, London E17 3HX, UK",bar,#000000,ChIJCaLz4HtKCkYRuXjQQdwuw7k,51.58855128699269,-0.004444420337677,4.9,TBC
ed9eb921-5370-4a3d-b0a2-ca000839d270,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,The Flowerpot Walthamstow,"128 Wood St, London E17 3HX, UK",bar,#000000,ChIJtYx2XfcddkgRgz_zzAm06V0,51.58758014228973,-0.0038466230034828,4.4,TBC
401f5ab6-9d5a-4672-93ba-a161f5c1ac72,be3be431-d8c0-4327-83e7-4718f2d97d97,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,false,two chefs kitchen,"The Flower Pot Pub, 128 Wood St, London E17 3HX, UK",bar,#000000,ChIJIYZX_8wddkgRWkXmDoVNLDI,51.58755972761372,-0.0038707628846168,5.0,TBC 
02d1aa16-9a0f-44ec-bf5e-cefe6a829ada,ad43afd8-c0fb-4f48-a782-4d62270ca145,debe8a35-cd92-41a3-b1c7-e77954bb269a,false,The Crooked Billet,"84 Upper Clapton Rd, London E5 9JP, UK",bar,#000000,ChIJM2sgPFccdkgRIUjfW5OFgF0,51.56223013369909,-0.0572879612445831,4.4,TBC
69253ae4-512f-403b-b687-da949ad4cb33,ad43afd8-c0fb-4f48-a782-4d62270ca145,debe8a35-cd92-41a3-b1c7-e77954bb269a,false,Royal Sovereign,"The Royal Sovereign, 64 Northwold Rd, London E5 8RL, UK",bar,#000000,ChIJD3iO3VscdkgRlMjXo7NZwzs,51.56271597953667,-0.0631948560476303,4.5,TBC
19f8b2e5-c323-4c03-a07e-f3675c4160e2,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,1a603278-e551-40dd-8188-70a81cc26f73,false,The Square,"19 Lower Clapton Rd, Lower Clapton, London E5 0NS, UK",bar,#000000,ChIJjZ11crAddkgRwc47Z0y155o,51.55079635571132,-0.0531644001603126,4.5,TBC
19ed5621-3bee-4504-b555-aa6c2bb5c9a1,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,1a603278-e551-40dd-8188-70a81cc26f73,false,Deviant & Dandy Brewery,"185 Nursery Rd, London E9 6PB, UK",bar,#000000,ChIJT2_-ufwcdkgR5tyUtmTQo_A,51.54725411561579,-0.0517354533076286,4.3,TBC
aca8fbe2-c7f5-41c4-a87c-dbeb5ac8954a,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,1a603278-e551-40dd-8188-70a81cc26f73,false,Hackney Church Brew Co.,"17 Bohemia Pl, London E9 6PB, UK",bar,#000000,ChIJywGJqfQddkgRpJea-TZ_IZo,51.54738463506516,-0.0523936003446579,4.5,TBC
ab61c138-9f3b-44bd-9c8f-a636ee7f4a9d,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,1a603278-e551-40dd-8188-70a81cc26f73,false,Agua de Madre,"12 Bohemia Pl, Mare St, London E8 1DU, UK",bar,#000000,ChIJBWpUpCcddkgRsIfCF9--7xc,51.54733626368351,-0.0531499832868576,1.0,TBC
93505b18-6fef-474b-81c0-bb7342491279,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,cc6e0333-78d2-454e-8928-cc3f843da984,false,Plonk Crazy Golf - Hackney,"Arch 407 Mentmore Terrace, London E8 3PP, UK",bar,#000000,ChIJXVfwKxoddkgRE3sbn4r6Uvo,51.54226699141228,-0.0575397536158561,4.4,TBC
a34c0a55-6349-4ea9-9921-f0fba7c448b3,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,cc6e0333-78d2-454e-8928-cc3f843da984,false,Helgi's,"177 Mare St, London E8 3RH, UK",bar,#000000,ChIJO_SsYeYcdkgRi74neZHueg4,51.5401556706009,-0.0558972358703613,4.6,TBC
79f92411-242e-40aa-b430-fa3c414c3e67,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,cc6e0333-78d2-454e-8928-cc3f843da984,false,Night Tales Loft,"207, 1 Westgate St, London E8 3RL, UK",bar,#000000,ChIJC4E83OccdkgRFhGsNovac_k,51.53773727988406,-0.0579233095049858,4.2,TBC
a5f4340c-fa2d-4fc6-b533-141880bdfd17,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,cc6e0333-78d2-454e-8928-cc3f843da984,false,Forest Road Brewing Co. - Taproom & Bar,"8 Netil Ln, London E8 3RL, UK",restaurant,#000000,ChIJMzSu3OccdkgRn1QHuKCiQgU,51.53761340610569,-0.0579920411109924,4.5,TBC
4f51a17b-f76c-4097-82ac-80c762ab9be2,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,cc6e0333-78d2-454e-8928-cc3f843da984,false,Forest Road Brewing Co Ltd,"355 Westgate St, London E8 3RL, UK",other,#000000,ChIJq6re3uccdkgR7pz-2wJH6R8,51.5376417678086,-0.0585315003991127,4.9,TBC
08411e08-66de-4917-942d-09f75bcc299d,16240ef3-d2e9-4d02-bd79-fabaf2147ff3,cc6e0333-78d2-454e-8928-cc3f843da984,false,Off Broadway,"63-65 Broadway Market, London E8 4PH, UK",bar,#000000,ChIJWbJtSugcdkgRqWM4AyPpTcw,51.53735523037963,-0.0613706186413764,4.4,TBC
